Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BHGE,BLL,BAC,BK,BCR,BAX,BBT,BDX
1999-12-31,31.750277,10.433799,,,1.166288,,16.693563,14.46875,,32.281773,6.254161,26.83045,16.961151,49.174622,20.531096,327.625,8.279672999999999,7.08057,16.614136,7.53125,,,31.284782,,5.765912,15.421879,,,2.107217,76.125,12.974788,,13.864553,38.089504,1050.883911,27.567842,,,3.174601,2.4729,52.19178,3.908356,15.040705,33.054592,4.846644,2.75,,29.108315,2.582793,13.595263,11.498541,3.291592,25.124153,7.698156,69.340851,8.539481,,20.58618,8.143388999999999,29.360783,32.3125,16.400382999999998,44.97958,14.200501,2.05681,15.537445000000002,29.062521000000004,22.531969,11.534713,14.707791,20.268251
2000-01-03,30.614885,10.056676,,,1.251975,,16.274672,15.5,,31.310091,6.226146,24.383778,16.085009,45.795609000000006,20.0723,321.25,8.250207000000001,6.642360000000001,16.320375,7.375,,,30.57501,,5.621763,15.061374,,,2.147302,89.375,12.801457,,13.567846,36.027519,1010.185181,26.440321,,,3.252987,2.464794,54.690029,3.948724,14.407124,32.054962,4.506068,2.765625,,28.380611,2.5606560000000003,12.560094,10.975057,3.583733,25.086975,7.618799,67.617783,8.391109,,19.847189,8.052906,28.33894,30.5625,16.074749,44.053768,13.65271,2.079663,14.995665,26.882843,21.655138,11.270736,13.868304,19.703945
2000-01-04,29.398392,9.769344,,,1.213892,,14.909399,14.625,,30.06848,6.121093,22.434734,15.658176,42.297325,19.460575,300.0,8.147079,6.642360000000001,15.961325,6.9375,,,29.59223,,5.621763,14.58069,,,2.16448,81.9375,12.801457,,13.729682999999998,34.667164,958.552246,26.158449,,,3.030896,2.456686,50.508163,3.812941,14.434671,30.433329,4.375078,2.6875,,27.743868,2.523759,12.008003,10.830652,3.2815870000000005,23.847498,7.539433,67.931084,8.011949000000001,,18.685915,7.660816,28.33894,30.4375,15.719504,43.475136,13.65271,2.011102,14.105594,26.11087,21.415997,11.018233,13.465353,19.186659
2000-01-05,30.249941,9.751384,,,1.218653,,15.204173999999998,15.0,,30.392372,6.079071,21.895638,15.568307,39.673607,19.575274,283.5,8.191277000000001,6.757679,15.667562,7.28125,,,30.138218,,5.896954,15.221598,,,2.153027,69.75,13.296682999999998,,14.242193,33.786663,960.829102,26.947704,,,3.266052,2.481009,52.246082,3.728536,14.655044,30.877615,4.322682,2.703125,,28.562536,2.516379,12.35306,10.938956,3.32961,22.955076,7.420389,71.847145,8.044918,,18.976242000000006,7.178245,28.066444,30.3125,15.867519,44.902439,13.736985,2.047015,14.260392,25.520535,22.186546,11.500282,13.633251,19.327734
2000-01-06,32.682891999999995,10.092591,,,1.194851,,15.32829,16.0,,30.635298,6.086074,22.559143,15.882826,38.162998,20.875191,236.125,8.198630999999999,6.988314999999999,15.373796,7.75,,,30.57501,,5.896954,15.14149,,,2.112945,65.5625,13.247160999999998,,14.323112,34.475002,990.139343,26.665827,,,3.514271,2.464794,53.115047,3.625782,14.902971,30.033468,4.244088,2.703125,,29.563135,2.479482,13.526253,11.155567,3.041471,22.992266,7.46007,70.907303,8.030494000000001,,18.575647,6.740914,28.441118,29.0625,16.400382999999998,46.48405800000001,15.043263,2.079663,15.479402,26.156269,22.664818,11.741306,14.271254999999998,20.127178
2000-01-07,33.331699,10.200341,,,1.228173,,16.072987,16.25,,31.229115000000004,6.485278,23.098242000000006,16.197338000000002,41.343246,22.328054,248.375,8.50066,6.872999,15.667562,8.25,,,32.70433,,5.975579,15.702282,,,2.170205,69.5625,13.445243,,14.511923,34.976929,1064.247925,28.131596,,,3.971519,2.497225,59.089138,3.662478,15.261084,30.877615,4.1916910000000005,2.703125,,31.10952,2.582793,13.480246,11.281929,3.18554,23.190586,7.579116,70.698433,8.341659,,18.734861,7.540174,29.088289000000003,30.4375,16.814844,46.638348,16.054575,2.020896,15.073054,27.51857,23.249376,12.406991,14.37199,21.255798
2000-01-10,33.169502,10.12851,,,1.290058,,16.693563,17.5,,32.632656,6.366219,23.678804,15.231341,43.84770200000001,20.951658,285.5,8.353335000000001,6.849935,15.863403,8.28125,,,33.905499,,5.988686,15.341771,,,2.198836,69.1875,13.346199,,14.457977,35.464516,1045.41687,30.612137,,,4.076032,2.578303,62.673573,3.834958,14.847869,33.56554000000001,4.139297,2.71875,,21.922195,2.612311,12.95116,11.46244,3.129513,25.062189,7.579116,70.489571,8.036674,,19.000227,7.464022,29.803572,30.6875,17.022057999999998,48.14283,15.548918,2.086194,14.550628,26.292492,22.877386,11.936418,14.002619,20.785543
2000-01-11,32.60181,9.984841,,,1.347182,,15.545491,17.25,,32.794616999999995,6.373221,23.595869,14.916828,43.251404,19.995844,278.4375,8.353335000000001,6.8268710000000015,15.896047,7.5,,,33.687088,,5.975579,15.30172,,,2.210289,66.75,13.321444,,14.511923,35.794331,1028.408569,32.92355,,,4.206676,2.5053330000000003,57.731384,3.926705,14.792782,32.188248,4.375078,2.65625,,20.557751,2.582793,12.997165,11.408288,2.969436,23.959049,7.46007,70.071877,7.987219,,18.734861,7.267600999999999,29.224524,30.0625,16.666826,47.872784,15.886023000000002,2.125371,14.241041,25.656755,22.824245,11.936418,13.633251,20.456362
2000-01-12,32.682891999999995,9.835416,,,1.290058,,15.467919,18.125,,33.469398,6.3522120000000015,23.637335,14.669710999999998,42.376839,20.339933,254.0,8.117614999999999,6.872999,15.667562,7.40625,,,35.761837,,6.041101,15.381827,,,2.22174,63.5625,13.395726000000002,,14.619822,35.60791,1059.38855,34.276581,,,4.206676,2.513441,55.23313100000001,4.469837999999998,14.710136,33.232323,4.244088,2.59375,,20.284861,2.494241,12.928151,11.408288,2.79135,25.198532,7.658477,69.445313,7.921277000000001,,17.753007999999994,7.146725999999999,28.952036,29.8125,16.637214999999998,47.448456,15.169676999999998,2.0339560000000003,14.395834,26.474144,22.425688,11.798688,14.080016,19.798
2000-01-13,32.682891999999995,9.745182000000002,,,1.304339,,16.290188,18.875,,34.036213000000004,6.422246,24.839939,15.006685999999998,43.01289000000001,20.187,232.8125,8.102882000000001,6.965253,15.732837,8.71875,,,36.47159600000001,,6.0935190000000015,15.902562,,,2.244645,65.9375,13.445243,,14.592848000000002,35.794331,1088.545654,33.374561,,,4.951333,2.481009,58.05725500000001,4.41112,14.902971,33.343376,4.375078,2.5,,22.104128,2.531137,13.204204,11.227776,3.097498,24.690334,7.618799,68.192123,7.904793,,17.328424,7.07118,28.781731,30.0,16.578011,47.062698,15.169676999999998,2.079663,14.724776,27.155291,22.664818,12.07415,15.23079,21.161753
2000-01-14,32.216590999999994,9.96174,,,1.290058,,16.460844,20.1875,,35.95261400000001,6.303186,25.379034,15.433521,43.489922,19.804674,230.0,8.058686,6.8268710000000015,15.83077,8.65625,,,38.98312,,6.014892,15.502,,,2.22174,64.25,13.247160999999998,,14.592848000000002,36.597431,1108.591553,34.389339,,,4.637793,2.456686,59.36068,4.502866,14.930512,36.031288,4.1916910000000005,2.484375,,21.785751,2.582793,13.089179,10.8487,3.215554,26.896603,7.936249,66.834572,7.863577999999999,,17.832607,7.282711,28.475178000000003,29.75,16.578011,47.217007,15.338228,2.197196,15.634193,28.426786,22.239685,11.706871,15.806170000000002,20.597439
2000-01-18,31.506969,9.745182000000002,,,1.294818,,15.886810999999998,19.5,,33.65834,6.303186,26.332823,14.377665,45.477581,18.848848,211.5,8.04395,6.6884869999999985,15.863403,8.265625,,,37.399799,,5.975579,15.421879,,,2.107217,64.125,12.801457,,14.242193,34.776173,1053.313965,34.671215000000004,,,4.441831,2.578303,60.012402,4.62397,16.059942000000003,35.009445,4.375078,2.484375,,20.921598,2.545896,14.308386,11.029213,3.327609,26.797449,8.293377,65.163712,7.921277000000001,,17.4611,7.0862880000000015,26.84025,29.625,16.281976999999998,46.252586,15.928159,2.213519,14.860218,27.155291,21.176859,11.557665,15.095403,20.644466
2000-01-19,32.054379,9.546668,,,1.275777,,15.66961,19.59375,,33.847279,6.275171,26.00107,13.523991,44.523502,18.887087,224.75,7.85243,6.711553,15.79812,8.53125,,,38.054958,,6.027997,15.101431,,,2.1415740000000003,66.8125,13.123352,,14.431005,34.173846999999995,1032.660767,35.178596,,,4.454892,2.529656,62.56495699999999,4.5799330000000005,15.867116,36.053501,4.401276,2.46875,,19.875526,2.590173,14.21637,11.119469,3.41165,28.235235,8.49178,65.268112,7.913035000000002,,17.222261,7.297819,29.462952,30.125,16.844445999999998,42.395008,15.801746,2.177605,14.860218,27.089615,20.911158,11.534713,14.892328,21.349857
2000-01-20,30.858177,9.257922,,,1.204371,,15.840265,19.5,,33.550369,6.233148,25.9596,14.62478,43.330906,18.275352,234.0,7.660906,6.619297,15.79812,9.96875,,,37.126781,,6.263875,15.221598,,,2.068564,64.75,13.073829,,14.269162,34.740295,1023.851624,36.53162800000001,,,4.219739,2.545872,62.402035,4.554245,15.81202,35.342663,4.61086,2.578125,,19.193295000000006,2.545896,14.308386,10.938956,3.633756,27.764246000000004,8.293377,61.40424,7.904793,,17.40803,7.312928,27.691782,29.0625,16.666826,41.044853,14.916849,2.190665,14.574811,26.815990000000006,20.489616,11.201871,14.350786,20.926624
2000-01-21,30.797356,9.005267,,,1.152007,,15.60755,18.9375,,34.549057,6.240153,24.549656,13.928362,43.728428,17.701857,269.0,7.498849000000001,6.711553,15.732837,11.03125,,,35.379646,,7.010822,15.061374,,,2.0156,62.0625,13.172873,,14.673771,34.804836,1010.185181,38.899406,,,4.023776,2.537764,64.90029100000001,4.378092,15.729383,34.343021,4.741849,2.640625,,18.602034,2.634449,14.814462,11.029213,3.5637230000000004,28.01214,8.253698,62.97069200000001,7.5338699999999985,,18.257204,7.433805,27.555538,28.25,16.696419,42.896492,15.338228,2.141693,14.144291,26.542353,20.302874,11.15596,14.486173,21.679045
2000-01-24,30.087738,8.662385,,,1.142487,,15.033514000000002,17.25,,34.549057,6.205135,24.508186,13.771101000000002,43.569431,18.466516,262.0625,7.101071000000001,6.596234,15.667562,11.765625,,,34.178474,,7.259808,14.620747,,,2.0156,70.125,13.247160999999998,,14.619822,34.876545,987.102295,37.884651,,,4.062967,2.44047,60.17533100000001,4.345066,15.123341,35.031662,4.6370580000000015,2.71875,,17.646919,2.656588,14.423405,10.902853,3.401645,27.863396,7.856881,61.352016000000006,7.459683,,17.832607,8.128835,27.24898,27.75,16.696419,41.546341,15.548918,2.05681,13.796010999999998,26.451157,19.529169,10.891984,14.080016,20.973644
2000-01-25,29.641685,8.5541,,,1.1044040000000002,,15.638579,20.0,,32.821606,6.198131,23.678804,14.355196,43.052643,19.00178,279.3125,7.189466,6.319469000000002,15.634919,11.90625,,,33.304913,,6.5521699999999985,14.66081,,,2.009874,69.25,12.925264,,14.188238,36.339294,1000.465881,37.264511,,,3.919264,2.39993,60.28394300000001,4.223961,15.426365,37.31971400000001,5.187219,2.796875,,17.05566,2.523759,14.584426,10.758444,3.593738,28.644274,7.777521000000001,60.412193,7.352529,,16.983442,7.992847999999999,27.828018,27.875,16.696419,42.124969,15.422503,1.958867,13.970153,26.496754,20.089437,10.65096,14.080016,20.456362
2000-01-26,31.243397,8.572147,,,1.209132,,15.18866,18.5,,31.283089,6.213595,24.093496,15.074081,43.450169,19.269409,277.5,7.601976,6.550104,15.504354,12.15625,,,33.741699,,6.408022,14.86109,,,1.929708,64.8125,13.073829,,14.538898,36.654785,1025.371216,35.855099,,,3.788621,2.464794,55.721924,4.286348,14.710136,36.142357,5.344407,2.75,,18.374626,2.472102,14.423405,10.668192,3.527706,26.63632,7.737841,59.472351,7.509139999999999,,16.983442,7.811536999999999,27.793978000000006,27.625,16.637214999999998,42.510738,15.338228,1.984984,14.589326000000002,28.777027,18.782154,10.65096,14.960014,20.1742
2000-01-27,31.22312,8.896989999999997,,,1.309099,,15.561008,18.46875,,32.76762,6.023813,24.134966,14.804501,43.529675,18.887087,281.125,7.5135809999999985,6.665425,15.700204,11.890625,,,34.669861,,6.368056,14.86109,,,1.923982,66.9375,13.049066,,14.484953,37.386162,1022.941528,34.614841,,,3.919264,2.602627,53.332275,4.223961,14.434671,34.143093,5.003831,2.6875,,19.238779,2.4121330000000003,13.756291,10.902853,3.521703,26.871813,7.618799,58.89794499999999,7.303072999999999,,16.558853,7.856864999999999,27.351164,27.0,16.666826,42.240696,14.537606,1.955603,14.898919,28.503386,19.209024,11.580625,15.163094,20.973644
2000-01-28,29.92555,9.203781,,,1.247215,,14.288822,17.625,,32.983551,6.016784,23.844683,15.096544,43.291172,18.237125,270.0625,7.69037,6.50398,15.439074,11.8125,,,35.161247,,6.32809,14.620747,,,1.901077,61.6875,12.801457,,14.242193,36.310627,991.354004,34.107449,,,3.919264,2.6512740000000004,51.865917,4.025791000000001,14.489763,33.94315,4.846644,2.5625,,18.829443,2.36018,13.664273,10.902853,3.253573,25.731504,7.499755,58.062523,7.129975,,16.665004999999994,7.464022,26.669945,26.1875,16.4596,41.044853,14.031952,1.880512,14.163648,27.545675,19.475805,11.511758,14.960014,19.939066
2000-01-31,30.371593,9.40229,,,1.19009,,13.668242,18.0,,34.603043,5.98867,22.973833,15.613243,42.098572,18.122421,249.125,7.5135809999999985,6.665425,15.406431,10.9375,,,35.215843,,6.354734,14.86109,,,1.912529,64.5625,12.900503,,14.457977,37.802044,1014.4375,32.359798,,,3.788621,2.853971,55.341747,3.985423,14.462217,33.232323,4.61086,2.5625,,18.829443,2.345336,13.434238,10.938956,3.321606,27.218870000000006,7.46007,58.219189,7.0887600000000015,,18.204128,7.388476,25.852476,26.25,16.341177,41.81636,16.644506,1.9001,14.995665,29.643524,19.102304,11.729826,15.23079,19.703945
2000-02-01,30.533779,9.492526,,,1.285297,,13.869931,18.28125,,34.872952000000005,6.368232,23.181177,15.927758,45.159557,18.73415,239.0625,7.484116,6.480914,15.536994,11.09375,,,36.144016,,6.354734,14.780975,,,1.923982,67.4375,12.900503,,14.538898,38.77721,994.998779,34.953094,,,3.906199,2.562087,56.753799,3.959733,15.095801000000002,34.831722,4.61086,2.65625,,19.147814,2.308226,13.963327,10.957009,3.209552,27.863396,7.618799,60.25555,7.195917,,17.991833,7.660444999999998,26.261209,26.3125,16.341177,41.392044,16.265268,1.877247,15.169803,29.825956,19.315748000000006,11.5921,15.433860999999998,20.409334
2000-02-02,30.006636,9.546668,,,1.32338,,15.21969,18.03125,,34.252151,6.227653,23.595869,15.950220000000002,48.657833,18.581221,233.625,7.498849000000001,6.50398,15.569641,12.625,,,37.399799,,6.154899,14.941204999999998,,,1.889625,69.4375,12.900503,,14.511923,37.672966,994.391724,35.404099,,,3.94539,2.416147,55.341747,4.044139,14.324473,34.209736,4.584662000000002,2.6875,,19.875526,2.330492,13.940324,11.144591,3.163529,28.520317,7.4912839999999985,62.50856,7.228886,,18.044907,7.705771,24.830637,25.8125,16.341177,41.12199,15.843884,1.844599,14.78282,29.096251,19.262379,11.638006,15.264632999999998,19.798
2000-02-03,29.743073,9.600808,,,1.337662,,17.143482000000002,19.5,,34.711009999999995,6.269828,24.300838,16.152403,49.452885,18.810617,245.375,7.336791000000002,6.50398,15.406431,14.0,,,38.327946,,6.2881230000000015,14.780975,,,1.923982,84.1875,13.049066,,14.997457,37.371819,984.672241,36.080605,,,3.919264,2.3756060000000003,55.613297,4.062488,14.021466,37.586281,4.558465,2.578125,,19.875526,2.24885,14.009336,11.144591,3.307599,29.44993,7.4912839999999985,60.569923,7.764667999999999,,17.832607,7.977741,26.499622,26.5625,16.281976999999998,40.774811,16.096712,1.851129,14.376491,28.868237,19.635895,11.660963,15.433860999999998,19.56286
2000-02-04,28.891521,9.943694,,,1.199611,,18.369123,19.28125,,32.497707,6.297943,25.17169,15.79297,48.498814,18.887087,235.0,7.233663000000001,6.411724,15.439074,13.65625,,,37.01759000000001,,6.194867,14.901151,,,1.889625,78.5625,12.652896,,14.70075,37.04199600000001,979.2052,36.475239,,,3.85394,2.3593900000000003,56.156399,4.121207,14.021466,39.629967,4.506068,2.59375,,19.937855,2.241428,13.61827,10.795174,3.457672,28.830194,7.4912839999999985,59.10282900000001,7.7399369999999985,,17.832607,7.902193,26.15901,26.625,16.370785,41.430607,15.169676999999998,1.815217,14.202339000000002,27.682491,19.395779,11.660963,14.892328,19.56286
2000-02-07,28.425207,9.763226,,,1.142487,,19.129333,20.65625,,34.549057,6.269828,25.254629,15.366118,50.565983,18.848848,228.625,7.1600009999999985,6.411724,15.373796,13.421875,,,38.000366,,6.194867,15.061374,,,1.883899,75.0,12.578615,,14.538898,37.271442,948.832886,34.840340000000005,,,3.827811,2.32696,60.121017,4.05515,14.186745000000002,42.295673,4.532268,2.5625,,20.258688,2.271116,14.078347,10.813561,3.651766,30.466297,7.4912839999999985,57.111759,7.3855,,17.779535,8.838973,25.341539,25.375,16.341177,40.620502,15.717471,1.776039,14.028204999999998,27.910526,18.968908,11.580625,14.215404,19.56286
2000-02-08,28.445486,9.85346,,,1.123445,,20.789383,20.6875,,36.465454,5.173309,24.922874,15.074081,50.24795200000001,18.466516,240.9375,7.0863380000000005,6.319469000000002,15.243232999999998,12.859375,,,37.891159,,6.208191,14.100007000000002,,,1.7865540000000002,83.125,12.628132,,14.637769,37.400494,932.431885,37.884651,,,3.736363,2.318851,61.261532,4.095517,13.745991,40.785133,4.47987,2.78125,,19.479515,2.144942,13.595263,10.92391,3.677779,31.953667,7.451438,55.277908,7.344285,,17.859151999999995,9.549114,25.37561,25.1875,16.281976999999998,40.581936,15.253951,1.720538,14.589326000000002,28.685804,18.408646,11.557665,14.113867,19.327734
2000-02-09,28.425207,10.412902,,,1.10678,,21.735765,21.03125,,37.086254,4.779689,26.623106,14.849434,48.18079,17.510693,234.875,6.9684789999999985,6.227213,15.210593,12.96875,,,37.072201,,6.2481550000000015,12.778135,,,1.7980060000000002,80.25,12.504322,,14.308210999999998,35.923412,945.795471,37.771889,,,3.605721,2.270204,58.05725500000001,3.974413,13.1675,41.11832800000001,4.375078,3.140625,,17.921154,2.1078330000000003,12.905149,10.997467,3.605743,32.471142,7.1725020000000015,54.177593,7.401983,,18.097982,9.201599,24.524069,24.0,16.252371,39.887562,14.664021,1.730332,14.260392,27.77371,18.328602,11.546192,14.046172,19.468805
2000-02-10,27.898066,10.142203,,,1.099643,,22.651117000000006,21.25,,35.790657,4.5266470000000005,26.37429,14.82696,48.777077,17.166598999999998,229.0,7.027409,6.227213,15.275873,13.90625,,,37.01759000000001,,6.341412,13.138644,,,1.820911,76.1875,12.331,,13.896264000000002,35.450157,916.638306,39.632294,,,3.566529,2.140477,56.64518399999999,3.915695,13.66335,41.273819,4.322682,3.375,,17.187804999999994,2.085568,13.480246,10.942296,3.633756,34.65572,6.973267,54.91113299999999,7.451439,,17.885679,9.21671,25.818415,24.0625,16.252371,40.119011,15.211815,1.7009490000000005,13.892757,26.633572,17.608265,11.121529,13.673866,18.904495
2000-02-11,26.904608000000003,9.817361,,,1.132966,,22.449432,22.75,,35.412781,4.498531,26.581638,14.332735,47.942272,16.478410999999998,233.0625,6.880084,5.904321,15.210593,15.6875,,,35.761837,,6.434669,13.899723000000002,,,1.746471,76.1875,12.281472,,13.978653,35.220718,921.497864,39.914173,,,3.448951,2.32696,54.418488,3.890008,13.277689,40.740681,4.217889,3.140625,,17.554472,2.085568,13.158193,10.813561,3.4816830000000003,32.722157,6.973267,56.744995,7.154700999999998,,17.169204999999998,8.91452,24.966881,23.25,16.222765,39.154617,15.338228,1.68789,13.989496,26.861595,17.234758,10.880507,13.741556,18.81045
2000-02-14,26.88434,10.124158,,,1.094883,,22.24774,21.625,,36.924305,4.386068,26.45723,14.040687,48.618073,17.548925,230.375,6.438107,6.065768,15.471719,15.625,,,37.672771,,6.487955,13.619328,,,1.735019,74.4375,12.380523,,13.951189,35.335434,910.563843,40.477936,,,3.422821,2.32696,56.536572,4.811131,13.773539,41.584812,4.1916910000000005,3.140625,,17.875313000000006,2.05588,13.894315,10.887127,3.707793,31.941271,7.092812,60.569923,7.047545,,17.354959,8.990067,25.239363,23.375,16.281976999999998,40.54335800000001,16.096712,1.7009490000000005,13.699260999999998,26.291485,17.634953,10.972324,13.538476,19.421783
2000-02-15,28.911812,10.142203,,,1.066321,,22.061565,21.75,,37.302193,4.498531,26.084009,14.067698000000002,52.07659500000001,17.740095,222.5,6.526504,6.227213,15.504354,18.75,,,35.598042,,6.687794,13.93978,,,1.7521970000000002,73.8125,12.331,,13.758951,36.511383,937.291443,41.154446,,,3.318308,2.32696,56.536572,4.41112,14.489763,42.606674,4.086899,3.078125,,17.462812,2.041036,14.722445,10.96069,3.809842,33.019619,7.132658,61.932217,6.956877,,17.275347,8.899408,25.103115,23.375,16.222765,41.662045,17.192301,1.6748310000000002,14.124942,26.95281,17.768347,10.857551,13.944635,18.904495
2000-02-16,28.648232,10.015882,,,1.067509,,24.37322,21.875,,38.084927,4.653168,25.918131,13.955158,51.520061,17.128373999999994,246.125,6.555967,5.996575,15.243232999999998,22.0625,,,34.321362,,6.634503,13.779553,,,1.740746,70.6875,12.256714,,13.48432,35.299576,913.601074,41.492702,,,3.331372,2.3107450000000003,60.718422,4.5799330000000005,14.434671,45.316807,4.086899,3.109375,,17.141979,2.041036,14.768459,11.181375,3.653767,34.383038,7.212353999999999,61.827412,6.981606,,16.585392000000002,9.005177,24.93281,22.3125,16.163557,40.54335800000001,17.065884,1.648713,13.989496,27.363241,17.314792999999998,10.628006,13.538476,19.280701
2000-02-17,29.074003,9.889554,,,1.068697,,25.211,21.5,,37.976974,4.533676,25.586382,13.617535,61.696865,17.434229000000002,252.0,6.688561,6.0888300000000015,15.308514,21.03125,,,34.430671999999994,,6.5945350000000005,13.619328,,,1.7865540000000002,69.0,12.083386,,13.374467,33.944408,900.236816,40.590691,,,3.501207,2.32696,63.216671,4.451489,13.993913,50.11504,4.165493,3.328125,,16.958633,2.063301,14.492409,11.19976,3.677779,37.357792,7.2920479999999985,64.499611,6.81675,,16.983442,9.367802,24.762508,22.625,16.222765,41.314877,17.108023,1.658507,13.815362,25.584642,17.474873000000002,10.593572,13.030786,19.798
2000-02-18,28.404936,9.42034,,,1.028238,,24.388735,21.5,,38.003963,4.350923000000001,24.756999999999998,13.572516,59.629696,16.554873999999998,241.6875,6.629632000000001,5.881256,15.569641,19.0,,,35.74231,,6.447989,13.459102,,,1.7980060000000002,64.75,11.984341,,13.154768,31.721584000000004,869.257141,38.561142,,,3.279115,2.294528,61.967564,4.267997,13.360332,48.24905800000001,4.008305,3.28125,,16.637802,2.033614,13.756291,11.034249,3.561723,35.250679,7.2920479999999985,62.980114,6.552982,,16.240416,9.201599,24.251581,22.125,16.193157,39.03891,16.560232,1.547505,13.544466,24.49012,17.04801,10.260729,12.760016,22.995777
2000-02-22,29.236195,9.6369,,,1.018717,,24.396477,20.90625,,37.113247,4.414183,24.300838,13.414954000000002,58.19857800000001,17.013666,242.125,6.467573000000002,5.881256,15.536994,18.78125,,,35.414394,,6.394703,13.699447,,,1.912529,63.5625,12.058627,,13.374467,31.922354,843.137085,36.98262,,,3.29218,2.351283,58.654648,4.187264,13.305239000000002,51.070255,3.903514,3.21875,,16.821144,2.078146,13.434238,10.942296,3.643761,35.458271,7.2920479999999985,60.77946899999999,6.4210980000000015,,15.497388,8.733208,22.82102,22.375,16.193157,39.926132,16.349541000000002,1.580153,13.854054,24.763746,16.78121,10.46732,12.963092,21.867149
2000-02-23,30.139776,9.275969,,,0.994916,,24.730057,20.53125,,36.357479,4.5266470000000005,24.259375,13.189872,62.968964,16.631334,252.0625,6.39391,5.812067,15.602279,19.0,,,35.469055,,6.2881230000000015,13.378986,,,1.860994,70.4375,11.984341,,13.182232,31.692923,830.988037,39.068542,,,3.239922,2.270204,62.07618299999999,4.25699,12.72675,52.46973000000001,3.772521,3.375,,16.408632,2.092989,13.089179,10.942296,3.7218,35.895203,7.052963,59.626789,6.594197,,15.178956,9.307364,23.672544,23.25,16.104351,39.810398,16.180988,1.563829,14.163648,24.262077,16.274310999999994,10.409936,12.489243,22.572536
2000-02-24,29.71126,9.167686,,,0.999676,,26.405617,21.28125,,36.654388,4.56179,25.793724,12.829739,67.89834599999999,16.134304,274.8125,6.423374,5.6736830000000005,15.406431,19.8125,,,34.539967,,6.194867,13.419043,,,1.838089,68.4375,11.439601,,12.715357,29.828623,807.905212,38.786652,,,3.13541,2.221557,63.053741,4.341396,12.533916,57.334599,3.877315,3.0,,16.225292,2.100412,12.330052,10.887127,3.688282,36.39098,7.013114999999999,58.421673,6.569468,,15.072803,9.926847,24.319714,22.0625,16.074749,38.190224,16.728783,1.498533,13.873403,23.258768,16.327669,10.123003,12.252317,24.077372
2000-02-25,27.997141,9.257922,,,0.971114,,24.450796,20.25,,36.492443,4.625053,25.710789,12.627165,68.772911,15.981379,267.0625,6.276051,5.650619,15.341148,20.21875,,,34.867878000000005,,6.061646,13.165424,,,1.7980060000000002,69.125,11.439601,,12.385803,28.623999,812.764709,38.335648,,,2.926382,2.237773,63.922714,4.341396,12.836941,55.757427,3.877315,3.0,,15.675281,2.092989,12.031002,10.942296,3.5337089999999995,34.172321000000004,6.813878,58.840839,6.437583999999998,,15.046268,11.603987,23.400053,23.3125,16.104351,37.495857,16.223125,1.47568,13.660565,24.079662,16.381018,9.950843,12.286167,25.67626
2000-02-28,28.221603,9.564715,,,0.956833,,24.280136,18.875,,37.059265,4.442299,25.420504,13.302419,64.241043,15.981379,256.75,6.379178,5.650619,15.536994,20.65625,,,34.922562,,6.048323,12.801968,,,1.838089,65.75,11.910064,,12.632968,30.430923,847.389038,40.759819,,,3.030896,2.181018,59.46929599999999,4.403782,13.222594,53.11393399999999,3.903514,3.09375,,15.766948,2.085568,12.606098,10.776783,3.625753,35.077141,6.734185000000001,59.574379,6.635412,,15.709689,11.014719,24.251581,23.0625,15.985935,37.159515,16.939472,1.476996,14.221693,25.356617,16.75453,10.077096,12.624632,23.324959
2000-02-29,28.792969,9.528622,,,0.966353,,25.319603,19.75,,36.19553,4.625053,26.084009,13.167357999999998,66.069702,15.751982,261.25,6.246585,5.558364,15.961325,21.3125,,,34.977191999999995,,5.995029,12.721196,,,1.849542,68.875,11.885303,,12.358339,30.789452,859.5380859999998,44.424248,,,3.043959,2.197233,59.252064,4.693698,13.55316,55.890717,3.877315,3.21875,,15.44611,2.048458,13.434238,10.887127,3.669774,36.279438,6.415407,57.426159,6.7425630000000005,,16.028114000000002,10.803189,23.740681,24.0,15.985935,37.624508,17.445127,1.4080700000000002,14.241041,24.262077,16.861256,10.008227,12.726171,23.324959
2000-03-01,28.119574,9.763226,,,1.1044040000000002,,24.916225,20.25,,35.38579199999999,5.960553,26.706043,13.302419,69.408966,15.866678,278.625,6.290783,5.373854,15.993965,28.875,,,33.720184,,5.941744,13.003886,,,1.872447,65.875,11.687208,,12.111175,31.090609000000004,870.9645390000002,44.08601,,,3.109281,2.39993,56.536572,5.0203120000000006,13.525615,57.401253,3.955909,3.28125,,16.912804,1.981659,13.204204,10.850345,4.1720169999999985,36.61409,6.574796000000001,58.474075,6.627167,,17.832607,10.833412,24.115351,22.625,16.222765,36.384556,18.414303,1.411353,14.260604999999998,23.669222,16.941285999999998,10.295164,12.523094,23.56008
